policy,path_id,implementation_shortfall_bps,completion_error,max_constraint_violation
regime_aware_mpc,96,0.00984510522710318,0.0,0.0
regime_aware_mpc,97,-9.925747166516949,0.0,0.0
regime_aware_mpc,98,6.187450603250325,0.0,0.0
regime_aware_mpc,99,2.4647398458214123,0.0,0.0
regime_aware_mpc,100,-1.473289854997931,0.0,0.0
regime_aware_mpc,101,3.5864628969853505,0.0,0.0
regime_aware_mpc,102,-4.67002580656482,0.0,0.0
regime_aware_mpc,103,7.293322757299893,0.0,0.0
regime_aware_mpc,104,-9.013622072653115,0.0,0.0
regime_aware_mpc,105,5.816446014600011,0.0,0.0
regime_aware_mpc,106,12.378626133646135,0.0,0.0
regime_aware_mpc,107,-13.04128307318943,0.0,0.0
regime_aware_mpc,108,10.28083049527454,0.0,0.0
regime_aware_mpc,109,24.64257295696308,0.0,0.0
regime_aware_mpc,110,11.541874295380765,0.0,0.0
regime_aware_mpc,111,9.99081739068524,0.0,0.0
regime_aware_mpc,112,7.230425431309356,0.0,0.0
regime_aware_mpc,113,16.693881727367376,0.0,0.0
regime_aware_mpc,114,3.28903696822266,0.0,0.0
regime_aware_mpc,115,-11.77508227534848,0.0,0.0
regime_aware_mpc,116,-4.163543880142005,0.0,0.0
regime_aware_mpc,117,-11.157569045916777,0.0,0.0
regime_aware_mpc,118,15.145616722847175,0.0,0.0
regime_aware_mpc,119,7.317452635049374,0.0,0.0
regime_aware_mpc,120,0.8239198211890041,0.0,0.0
regime_aware_mpc,121,-10.426543204354527,0.0,0.0
regime_aware_mpc,122,1.2808727662339416,0.0,0.0
regime_aware_mpc,123,-2.935896030750427,0.0,0.0
regime_aware_mpc,124,-8.776299646032331,0.0,0.0
regime_aware_mpc,125,3.325816513642698,0.0,0.0
regime_aware_mpc,126,3.346553677641161,0.0,0.0
regime_aware_mpc,127,0.8640296766952414,0.0,0.0
regime_aware_mpc,128,2.9387187385769384,0.0,0.0
regime_aware_mpc,129,-0.9653126431399491,0.0,0.0
regime_aware_mpc,130,-24.666439872623048,0.0,0.0
regime_aware_mpc,131,12.31327290380189,0.0,0.0
regime_aware_mpc,132,15.972659762119722,0.0,0.0
regime_aware_mpc,133,-2.2610397031388363,0.0,0.0
regime_aware_mpc,134,-5.372582778810438,0.0,0.0
regime_aware_mpc,135,-5.708995013963074,0.0,0.0
regime_aware_mpc,136,18.619983127903197,0.0,0.0
regime_aware_mpc,137,-1.0442312569590724,0.0,0.0
regime_aware_mpc,138,-7.61995788770392,0.0,0.0
regime_aware_mpc,139,-8.314202320047853,0.0,0.0
regime_aware_mpc,140,-13.765244811058455,0.0,0.0
regime_aware_mpc,141,-15.387441108686186,0.0,0.0
regime_aware_mpc,142,7.445708929669807,0.0,0.0
regime_aware_mpc,143,-24.246332189312646,0.0,0.0
regime_aware_mpc,144,7.954616547694132,0.0,0.0
regime_aware_mpc,145,11.398652541719457,0.0,0.0
regime_aware_mpc,146,-7.077603286260036,0.0,0.0
regime_aware_mpc,147,-12.73969885411924,0.0,0.0
regime_aware_mpc,148,0.9190561965630095,0.0,0.0
regime_aware_mpc,149,-1.3464724942373163,0.0,0.0
regime_aware_mpc,150,-13.573162025741144,0.0,0.0
regime_aware_mpc,151,0.11633759718775286,0.0,0.0
regime_aware_mpc,152,3.8064085923582005,0.0,0.0
regime_aware_mpc,153,-4.347498070459439,0.0,0.0
regime_aware_mpc,154,16.565219479840078,0.0,0.0
regime_aware_mpc,155,-4.5270570231740805,0.0,0.0
regime_aware_mpc,156,0.07498774055137013,0.0,0.0
regime_aware_mpc,157,3.4336305838709573,0.0,0.0
regime_aware_mpc,158,-5.259986071272071,0.0,0.0
regime_aware_mpc,159,-9.076865450666714,0.0,0.0
regime_aware_mpc,160,0.056192408253413186,0.0,0.0
regime_aware_mpc,161,2.7192985587647716,0.0,0.0
regime_aware_mpc,162,0.5480171965883289,0.0,0.0
regime_aware_mpc,163,-9.142616191259723,0.0,0.0
regime_aware_mpc,164,-12.626468810378748,0.0,0.0
regime_aware_mpc,165,-6.819082239585776,0.0,0.0
regime_aware_mpc,166,-7.577642451999159,0.0,0.0
regime_aware_mpc,167,3.5839994672484887,0.0,0.0
regime_aware_mpc,168,22.16270235826941,0.0,0.0
regime_aware_mpc,169,9.438319838833792,0.0,0.0
regime_aware_mpc,170,-6.9814770676947955,0.0,0.0
regime_aware_mpc,171,-9.248315795776959,0.0,0.0
regime_aware_mpc,172,0.2259138518337914,0.0,0.0
regime_aware_mpc,173,-14.334737994394422,0.0,0.0
regime_aware_mpc,174,1.7206186897408589,0.0,0.0
regime_aware_mpc,175,10.289207565684972,0.0,0.0
regime_aware_mpc,176,28.918764789966826,0.0,0.0
regime_aware_mpc,177,1.4630097220534133,0.0,0.0
regime_aware_mpc,178,-0.3150625972931775,0.0,0.0
regime_aware_mpc,179,9.552079327964886,0.0,0.0
regime_aware_mpc,180,5.140399246089422,0.0,0.0
regime_aware_mpc,181,9.428011677214899,0.0,0.0
regime_aware_mpc,182,-0.17771874409010602,0.0,0.0
regime_aware_mpc,183,7.4232320625740655,0.0,0.0
regime_aware_mpc,184,-2.05744385827332,0.0,0.0
regime_aware_mpc,185,-0.5041999437700779,0.0,0.0
regime_aware_mpc,186,-17.53898405700584,0.0,0.0
regime_aware_mpc,187,-2.8082941488140416,0.0,0.0
regime_aware_mpc,188,21.013051173330165,0.0,0.0
regime_aware_mpc,189,7.728140775594489,0.0,0.0
regime_aware_mpc,190,0.9084825954101163,0.0,0.0
regime_aware_mpc,191,-10.418501662444582,0.0,0.0
regime_aware_mpc,192,5.603227893127465,0.0,0.0
regime_aware_mpc,193,8.361237866020707,0.0,0.0
regime_aware_mpc,194,3.682312148692023,0.0,0.0
regime_aware_mpc,195,-11.122284959125595,0.0,0.0
regime_aware_mpc,196,-6.08503926109323,0.0,0.0
regime_aware_mpc,197,19.413634533917442,0.0,0.0
regime_aware_mpc,198,-2.0569111994202176,0.0,0.0
regime_aware_mpc,199,-4.760194559899551,0.0,0.0
regime_aware_mpc,200,-6.764016064635064,0.0,0.0
regime_aware_mpc,201,6.511751308247892,0.0,0.0
regime_aware_mpc,202,-1.4296485649630648,0.0,0.0
regime_aware_mpc,203,-5.605946190506147,0.0,0.0
regime_aware_mpc,204,-14.539921542547408,0.0,0.0
regime_aware_mpc,205,1.0083471864857598,0.0,0.0
regime_aware_mpc,206,-2.9072173752318964,0.0,0.0
regime_aware_mpc,207,-10.30856268638849,0.0,0.0
regime_aware_mpc,208,13.168057270121073,0.0,0.0
regime_aware_mpc,209,-0.06681709890919582,0.0,0.0
regime_aware_mpc,210,-1.6659026397786956,0.0,0.0
regime_aware_mpc,211,7.215485796282234,0.0,0.0
regime_aware_mpc,212,11.228268310017487,0.0,0.0
regime_aware_mpc,213,-12.560154910353651,0.0,0.0
regime_aware_mpc,214,20.049798381344978,0.0,0.0
regime_aware_mpc,215,17.268849622632757,0.0,0.0
regime_aware_mpc,216,5.395828130209717,0.0,0.0
regime_aware_mpc,217,6.163579976893271,0.0,0.0
regime_aware_mpc,218,14.903033036801762,0.0,0.0
regime_aware_mpc,219,4.676134027567264,0.0,0.0
regime_aware_mpc,220,-29.955107738932856,0.0,0.0
regime_aware_mpc,221,2.032178713351878,0.0,0.0
regime_aware_mpc,222,0.05527855272138929,0.0,0.0
regime_aware_mpc,223,2.1496684353190485,0.0,0.0
regime_aware_mpc,224,7.346563800315052,0.0,0.0
regime_aware_mpc,225,-6.348324909399782,0.0,0.0
regime_aware_mpc,226,-5.27363707455842,0.0,0.0
regime_aware_mpc,227,-3.8158072464051878,0.0,0.0
regime_aware_mpc,228,-1.462936458138333,0.0,0.0
regime_aware_mpc,229,0.5918545422318731,0.0,0.0
regime_aware_mpc,230,16.164472710650106,0.0,0.0
regime_aware_mpc,231,-0.20734516410842418,0.0,0.0
regime_aware_mpc,232,-2.6375703093608545,0.0,0.0
regime_aware_mpc,233,3.751907292138363,0.0,0.0
regime_aware_mpc,234,-5.18726255165098,0.0,0.0
regime_aware_mpc,235,26.138771603202017,0.0,0.0
regime_aware_mpc,236,-7.5834899672540566,0.0,0.0
regime_aware_mpc,237,-0.6258045717568514,0.0,0.0
regime_aware_mpc,238,-7.17997985819623,0.0,0.0
regime_aware_mpc,239,0.976652958644315,0.0,0.0
regime_aware_mpc,240,6.029940663252523,0.0,0.0
regime_aware_mpc,241,17.891287385875152,0.0,0.0
regime_aware_mpc,242,-15.914246045202653,0.0,0.0
regime_aware_mpc,243,2.59236658612987,0.0,0.0
regime_aware_mpc,244,-4.860396112585795,0.0,0.0
regime_aware_mpc,245,-4.265922874459484,0.0,0.0
regime_aware_mpc,246,-0.029598855697563046,0.0,0.0
regime_aware_mpc,247,-4.604740135291774,0.0,0.0
regime_aware_mpc,248,-6.942898979802907,0.0,0.0
regime_aware_mpc,249,2.566986735741053,0.0,0.0
regime_aware_mpc,250,8.505461462798506,0.0,0.0
regime_aware_mpc,251,10.772576808603851,0.0,0.0
regime_aware_mpc,252,-14.059243155572831,0.0,0.0
regime_aware_mpc,253,3.6773099325665046,0.0,0.0
regime_aware_mpc,254,15.555448071576514,0.0,0.0
regime_aware_mpc,255,8.165818353793016,0.0,0.0
regime_aware_mpc,256,-0.11390002959152294,0.0,0.0
regime_aware_mpc,257,-5.1662160028456166,0.0,0.0
regime_aware_mpc,258,-15.690487726432147,0.0,0.0
regime_aware_mpc,259,-1.949236881821467,0.0,0.0
regime_aware_mpc,260,9.663449401734555,0.0,0.0
regime_aware_mpc,261,-2.8871914398307106,0.0,0.0
regime_aware_mpc,262,-10.280521360746025,0.0,0.0
regime_aware_mpc,263,-6.524681903178328,0.0,0.0
regime_aware_mpc,264,2.6277737548817277,0.0,0.0
regime_aware_mpc,265,6.5090744336967,0.0,0.0
regime_aware_mpc,266,14.06367995762926,0.0,0.0
regime_aware_mpc,267,-4.576870005209509,0.0,0.0
regime_aware_mpc,268,10.537167073774956,0.0,0.0
regime_aware_mpc,269,20.253324695951324,0.0,0.0
regime_aware_mpc,270,1.8761760799817269,0.0,0.0
regime_aware_mpc,271,-4.1169611914668,0.0,0.0
regime_aware_mpc,272,8.143138285819418,0.0,0.0
regime_aware_mpc,273,-15.175162600778172,0.0,0.0
regime_aware_mpc,274,-1.2183792333948196,0.0,0.0
regime_aware_mpc,275,-2.544598533593683,0.0,0.0
regime_aware_mpc,276,12.062800710762819,0.0,0.0
regime_aware_mpc,277,-4.749524739414323,0.0,0.0
regime_aware_mpc,278,5.2284345990797245,0.0,0.0
regime_aware_mpc,279,-13.515318576912998,0.0,0.0
regime_aware_mpc,280,12.537830580749368,0.0,0.0
regime_aware_mpc,281,-0.9438695922601998,0.0,0.0
regime_aware_mpc,282,-3.700149613422842,0.0,0.0
regime_aware_mpc,283,1.4587554130365465,0.0,0.0
regime_aware_mpc,284,-2.624063548516432,0.0,0.0
regime_aware_mpc,285,1.6196657334331737,0.0,0.0
regime_aware_mpc,286,16.808961007094226,0.0,0.0
regime_aware_mpc,287,-7.2857613988463426,0.0,0.0
regime_aware_mpc,288,10.115745519703138,0.0,0.0
regime_aware_mpc,289,9.918744681320218,0.0,0.0
regime_aware_mpc,290,10.042508868928296,0.0,0.0
regime_aware_mpc,291,1.3634944569111522,0.0,0.0
regime_aware_mpc,292,11.814559176995369,0.0,0.0
regime_aware_mpc,293,10.766926015150124,0.0,0.0
regime_aware_mpc,294,-0.4084607052648398,0.0,0.0
regime_aware_mpc,295,9.023077123114158,0.0,0.0
regime_aware_mpc,296,-3.252974254129637,0.0,0.0
regime_aware_mpc,297,18.879859155353277,0.0,0.0
regime_aware_mpc,298,-0.8853670096213954,0.0,0.0
regime_aware_mpc,299,9.057671400301295,0.0,0.0
regime_aware_mpc,300,1.7376016457468946,0.0,0.0
regime_aware_mpc,301,0.9978261509455154,0.0,0.0
regime_aware_mpc,302,5.135493236654633,0.0,0.0
regime_aware_mpc,303,9.205857997320996,0.0,0.0
regime_aware_mpc,304,-16.95294365275348,0.0,0.0
regime_aware_mpc,305,-10.346876634093217,0.0,0.0
regime_aware_mpc,306,5.465576274280297,0.0,0.0
regime_aware_mpc,307,-11.914921010954526,0.0,0.0
regime_aware_mpc,308,-0.24758703347034622,0.0,0.0
regime_aware_mpc,309,14.737804445717705,0.0,0.0
regime_aware_mpc,310,2.2880883289039895,0.0,0.0
regime_aware_mpc,311,-16.64162340380131,0.0,0.0
regime_aware_mpc,312,-1.680992419387992,0.0,0.0
regime_aware_mpc,313,5.069962018034789,0.0,0.0
regime_aware_mpc,314,12.055360560073323,0.0,0.0
regime_aware_mpc,315,-7.70395101966719,0.0,0.0
regime_aware_mpc,316,-3.771294959504224,0.0,0.0
regime_aware_mpc,317,15.109062897647826,0.0,0.0
regime_aware_mpc,318,1.6518818953506633,0.0,0.0
regime_aware_mpc,319,-18.27739076752329,0.0,0.0
regime_aware_mpc,320,1.9446625393733734,0.0,0.0
regime_aware_mpc,321,0.06360874700358653,0.0,0.0
regime_aware_mpc,322,23.30326713092841,0.0,0.0
regime_aware_mpc,323,7.597625949950755,0.0,0.0
regime_aware_mpc,324,19.80645367295947,0.0,0.0
regime_aware_mpc,325,22.053229927128882,0.0,0.0
regime_aware_mpc,326,12.161589690574738,0.0,0.0
regime_aware_mpc,327,11.083698840867957,0.0,0.0
regime_aware_mpc,328,-24.800109755655306,0.0,0.0
regime_aware_mpc,329,5.497582695791906,0.0,0.0
regime_aware_mpc,330,-0.8249677928480099,0.0,0.0
regime_aware_mpc,331,4.0623819380378485,0.0,0.0
regime_aware_mpc,332,11.947993305161905,0.0,0.0
regime_aware_mpc,333,-6.405800943644307,0.0,0.0
regime_aware_mpc,334,-25.288958251417558,0.0,0.0
regime_aware_mpc,335,13.363621081447743,0.0,0.0
regime_aware_mpc,336,-13.677029354480299,0.0,0.0
regime_aware_mpc,337,17.27970172604425,0.0,0.0
regime_aware_mpc,338,-8.731041421074305,0.0,0.0
regime_aware_mpc,339,-4.446813846305395,0.0,0.0
regime_aware_mpc,340,2.529039815777305,0.0,0.0
regime_aware_mpc,341,-6.060325573696304,0.0,0.0
regime_aware_mpc,342,1.567048172058901,0.0,0.0
regime_aware_mpc,343,-6.450215200175766,0.0,0.0
regime_aware_mpc,344,-5.941114716990291,0.0,0.0
regime_aware_mpc,345,-4.95068780211382,0.0,0.0
regime_aware_mpc,346,-5.04809105739629,0.0,0.0
regime_aware_mpc,347,-5.919907610284228,0.0,0.0
regime_aware_mpc,348,3.2612485300158527,0.0,0.0
regime_aware_mpc,349,13.716100820241467,0.0,0.0
regime_aware_mpc,350,-3.2100138686404662,0.0,0.0
regime_aware_mpc,351,0.8851513337240003,0.0,0.0
regime_aware_mpc,352,7.255441648472536,0.0,0.0
regime_aware_mpc,353,-1.3669921963469125,0.0,0.0
regime_aware_mpc,354,-8.465176403047959,0.0,0.0
regime_aware_mpc,355,2.911033027713827,0.0,0.0
regime_aware_mpc,356,-1.729571988278923,0.0,0.0
regime_aware_mpc,357,3.6138065274813127,0.0,0.0
regime_aware_mpc,358,5.308678723210203,0.0,0.0
regime_aware_mpc,359,0.036198288611478294,0.0,0.0
regime_aware_mpc,360,-7.640143375437755,0.0,0.0
regime_aware_mpc,361,3.092763918019338,0.0,0.0
regime_aware_mpc,362,2.8178500473508836,0.0,0.0
regime_aware_mpc,363,-10.624309444264451,0.0,0.0
regime_aware_mpc,364,-5.293004546779865,0.0,0.0
regime_aware_mpc,365,10.186821205250771,0.0,0.0
regime_aware_mpc,366,-4.746830691167268,0.0,0.0
regime_aware_mpc,367,26.597734351631633,0.0,0.0
regime_aware_mpc,368,-0.46440349924380575,0.0,0.0
regime_aware_mpc,369,22.153170496358232,0.0,0.0
regime_aware_mpc,370,1.4541328545942318,0.0,0.0
regime_aware_mpc,371,-0.665341762334158,0.0,0.0
regime_aware_mpc,372,17.530058965729232,0.0,0.0
regime_aware_mpc,373,-7.285755401025483,0.0,0.0
regime_aware_mpc,374,7.78775201681925,0.0,0.0
regime_aware_mpc,375,7.2266566016471145,0.0,0.0
regime_aware_mpc,376,-12.173254603021247,0.0,0.0
regime_aware_mpc,377,-0.7697517434667681,0.0,0.0
regime_aware_mpc,378,-17.035516163229786,0.0,0.0
regime_aware_mpc,379,-0.07191074438772757,0.0,0.0
regime_aware_mpc,380,0.7652092266417393,0.0,0.0
regime_aware_mpc,381,-1.0112757458662485,0.0,0.0
regime_aware_mpc,382,-3.0865988241460456,0.0,0.0
regime_aware_mpc,383,-2.3317527742701745,0.0,0.0
regime_aware_mpc,384,-1.421746412197645,0.0,0.0
regime_aware_mpc,385,-1.803164084359941,0.0,0.0
regime_aware_mpc,386,-6.748265628537999,0.0,0.0
regime_aware_mpc,387,3.5867962300160148,0.0,0.0
regime_aware_mpc,388,0.917160993287402,0.0,0.0
regime_aware_mpc,389,11.286740958940777,0.0,0.0
regime_aware_mpc,390,8.285761611090697,0.0,0.0
regime_aware_mpc,391,5.6913728378520245,0.0,0.0
regime_aware_mpc,392,-10.604848823617418,0.0,0.0
regime_aware_mpc,393,-3.630771656549105,0.0,0.0
regime_aware_mpc,394,15.53540951790614,0.0,0.0
regime_aware_mpc,395,-0.8617437052182516,0.0,0.0
regime_aware_mpc,396,2.1888823105109734,0.0,0.0
regime_aware_mpc,397,5.753348935563908,0.0,0.0
regime_aware_mpc,398,-1.7848676086314377,0.0,0.0
regime_aware_mpc,399,-4.14365475670042,0.0,0.0
regime_aware_mpc,400,12.26232589970055,0.0,0.0
regime_aware_mpc,401,9.188745012469091,0.0,0.0
regime_aware_mpc,402,6.655738893609022,0.0,0.0
regime_aware_mpc,403,24.508620527096593,0.0,0.0
regime_aware_mpc,404,-4.790103499776647,0.0,0.0
regime_aware_mpc,405,13.049059890625362,0.0,0.0
regime_aware_mpc,406,8.070735868657128,0.0,0.0
regime_aware_mpc,407,3.4310473004431676,0.0,0.0
regime_aware_mpc,408,-4.283105562178691,0.0,0.0
regime_aware_mpc,409,27.382602313647816,0.0,0.0
regime_aware_mpc,410,5.324281969695141,0.0,0.0
regime_aware_mpc,411,1.6248494897295453,0.0,0.0
regime_aware_mpc,412,16.79315463520446,0.0,0.0
regime_aware_mpc,413,9.600071919984343,0.0,0.0
regime_aware_mpc,414,10.377336957810684,0.0,0.0
regime_aware_mpc,415,-2.9896021369439434,0.0,0.0
regime_aware_mpc,416,9.350506183520901,0.0,0.0
regime_aware_mpc,417,-7.4342815282710815,0.0,0.0
regime_aware_mpc,418,-14.861306963105156,0.0,0.0
regime_aware_mpc,419,0.6960310810589232,0.0,0.0
regime_aware_mpc,420,-2.688814786090456,0.0,0.0
regime_aware_mpc,421,-1.7198852911023428,0.0,0.0
regime_aware_mpc,422,-1.9789526107833542,0.0,0.0
regime_aware_mpc,423,-5.18100131955011,0.0,0.0
regime_aware_mpc,424,-10.036213357772402,0.0,0.0
regime_aware_mpc,425,-2.808492754699496,0.0,0.0
regime_aware_mpc,426,-8.342959030878024,0.0,0.0
regime_aware_mpc,427,-9.434134521527733,0.0,0.0
regime_aware_mpc,428,9.365160919561275,0.0,0.0
regime_aware_mpc,429,-11.248240337570987,0.0,0.0
regime_aware_mpc,430,2.0479561816938636,0.0,0.0
regime_aware_mpc,431,13.547204755597893,0.0,0.0
regime_aware_mpc,432,-7.795378350285438,0.0,0.0
regime_aware_mpc,433,-6.952034320419691,0.0,0.0
regime_aware_mpc,434,6.54403952698949,0.0,0.0
regime_aware_mpc,435,-0.4568574175247858,0.0,0.0
regime_aware_mpc,436,2.16805865150336,0.0,0.0
regime_aware_mpc,437,0.6935237668017307,0.0,0.0
regime_aware_mpc,438,-0.6946805015783794,0.0,0.0
regime_aware_mpc,439,8.458287045930483,0.0,0.0
regime_aware_mpc,440,-5.971858906791329,0.0,0.0
regime_aware_mpc,441,-7.472487075936595,0.0,0.0
regime_aware_mpc,442,8.024827382601996,0.0,0.0
regime_aware_mpc,443,-3.4046957917557426,0.0,0.0
regime_aware_mpc,444,5.949183472767553,0.0,0.0
regime_aware_mpc,445,1.7643219497848996,0.0,0.0
regime_aware_mpc,446,4.719929906518256,0.0,0.0
regime_aware_mpc,447,0.1924598840290628,0.0,0.0
regime_aware_mpc,448,-13.769079363939229,0.0,0.0
regime_aware_mpc,449,-8.6067746314591,0.0,0.0
regime_aware_mpc,450,-1.133337236160546,0.0,0.0
regime_aware_mpc,451,9.761562826290474,0.0,0.0
regime_aware_mpc,452,14.86191562630815,0.0,0.0
regime_aware_mpc,453,45.614802902470174,0.0,0.0
regime_aware_mpc,454,-0.05452561163921431,0.0,0.0
regime_aware_mpc,455,13.626473114192164,0.0,0.0
regime_aware_mpc,456,-2.912308163316866,0.0,0.0
regime_aware_mpc,457,-4.284318985077429,0.0,0.0
regime_aware_mpc,458,-16.93637937670824,0.0,0.0
regime_aware_mpc,459,-5.620856798904447,0.0,0.0
regime_aware_mpc,460,-4.351725753313231,0.0,0.0
regime_aware_mpc,461,12.581149040564565,0.0,0.0
regime_aware_mpc,462,-10.064691151999556,0.0,0.0
regime_aware_mpc,463,11.846529871255703,0.0,0.0
regime_aware_mpc,464,-13.769570751762586,0.0,0.0
regime_aware_mpc,465,9.788130445933799,0.0,0.0
regime_aware_mpc,466,1.9714273373677225,0.0,0.0
regime_aware_mpc,467,1.4576023123299473,0.0,0.0
regime_aware_mpc,468,-7.682456126036656,0.0,0.0
regime_aware_mpc,469,0.6922994534236544,0.0,0.0
regime_aware_mpc,470,10.226471191789795,0.0,0.0
regime_aware_mpc,471,-15.661801845326348,0.0,0.0
regime_aware_mpc,472,-3.857987053410684,0.0,0.0
regime_aware_mpc,473,-3.4142835074477236,0.0,0.0
regime_aware_mpc,474,-8.342268824517,0.0,0.0
regime_aware_mpc,475,-11.735872561598047,0.0,0.0
regime_aware_mpc,476,-7.296341183869376,0.0,0.0
regime_aware_mpc,477,22.074997018573285,0.0,0.0
regime_aware_mpc,478,5.473420190177619,0.0,0.0
regime_aware_mpc,479,-10.383195917847104,0.0,0.0
regime_aware_mpc,480,2.8741849597472724,0.0,0.0
regime_aware_mpc,481,-11.776870410216302,0.0,0.0
regime_aware_mpc,482,-15.480421156903304,0.0,0.0
regime_aware_mpc,483,8.833751344425824,0.0,0.0
regime_aware_mpc,484,-4.3489030993497995,0.0,0.0
regime_aware_mpc,485,14.180443464779444,0.0,0.0
regime_aware_mpc,486,1.1008456964257556,0.0,0.0
regime_aware_mpc,487,15.29840937547579,0.0,0.0
regime_aware_mpc,488,-10.432207720168881,0.0,0.0
regime_aware_mpc,489,-0.7240441712755079,0.0,0.0
regime_aware_mpc,490,-18.4591037578316,0.0,0.0
regime_aware_mpc,491,7.558850490267509,0.0,0.0
regime_aware_mpc,492,5.704387287476505,0.0,0.0
regime_aware_mpc,493,0.5337080615073132,0.0,0.0
regime_aware_mpc,494,21.586366954279185,0.0,0.0
regime_aware_mpc,495,2.6111974540048672,0.0,0.0
regime_aware_mpc,496,9.385128366047553,0.0,0.0
regime_aware_mpc,497,0.5044024935273804,0.0,0.0
regime_aware_mpc,498,10.190442052533879,0.0,0.0
regime_aware_mpc,499,-9.683671980057024,0.0,0.0
regime_aware_mpc,500,6.24742368882578,0.0,0.0
regime_aware_mpc,501,7.388029825168739,0.0,0.0
regime_aware_mpc,502,-3.2009376055529026,0.0,0.0
regime_aware_mpc,503,6.009089284089673,0.0,0.0
regime_aware_mpc,504,2.2772439895870353,0.0,0.0
regime_aware_mpc,505,-0.09051620452856199,0.0,0.0
regime_aware_mpc,506,8.829215829423152,0.0,0.0
regime_aware_mpc,507,-12.404345353817156,0.0,0.0
regime_aware_mpc,508,28.125323738678087,0.0,0.0
regime_aware_mpc,509,20.54362285911468,0.0,0.0
regime_aware_mpc,510,13.765924956538209,0.0,0.0
regime_aware_mpc,511,-7.197526713829265,0.0,0.0
regime_aware_mpc,512,-6.144195054562805,0.0,0.0
regime_aware_mpc,513,15.745613210026542,0.0,0.0
regime_aware_mpc,514,2.249180144286143,0.0,0.0
regime_aware_mpc,515,-12.702797221731217,0.0,0.0
regime_aware_mpc,516,-4.047672573492848,0.0,0.0
regime_aware_mpc,517,-7.423992382837634,0.0,0.0
regime_aware_mpc,518,-0.5588440787116156,0.0,0.0
regime_aware_mpc,519,-11.520865375177378,0.0,0.0
regime_aware_mpc,520,0.1287334156776465,0.0,0.0
regime_aware_mpc,521,1.6570963558889638,0.0,0.0
regime_aware_mpc,522,6.157461784171099,0.0,0.0
regime_aware_mpc,523,-10.389578877262618,0.0,0.0
regime_aware_mpc,524,-5.577353930163057,0.0,0.0
regime_aware_mpc,525,0.6733867396436912,0.0,0.0
regime_aware_mpc,526,2.7274861513993627,0.0,0.0
regime_aware_mpc,527,-3.9060290849672445,0.0,0.0
regime_aware_mpc,528,4.91357957054698,0.0,0.0
regime_aware_mpc,529,-8.621787430886746,0.0,0.0
regime_aware_mpc,530,2.1377827067137725,0.0,0.0
regime_aware_mpc,531,-8.08927416318669,0.0,0.0
regime_aware_mpc,532,16.47533547989146,0.0,0.0
regime_aware_mpc,533,6.432358447828858,0.0,0.0
regime_aware_mpc,534,-3.7123789859140257,0.0,0.0
regime_aware_mpc,535,4.165271653692454,0.0,0.0
regime_aware_mpc,536,-1.073781391900459,0.0,0.0
regime_aware_mpc,537,-16.414700601931337,0.0,0.0
regime_aware_mpc,538,1.917693098932994,0.0,0.0
regime_aware_mpc,539,-9.061501635565078,0.0,0.0
regime_aware_mpc,540,-5.122278154017671,0.0,0.0
regime_aware_mpc,541,9.381078176520651,0.0,0.0
regime_aware_mpc,542,-21.451816803431818,0.0,0.0
regime_aware_mpc,543,5.435293075166306,0.0,0.0
regime_aware_mpc,544,11.442678056451648,0.0,0.0
regime_aware_mpc,545,4.976034915877832,0.0,0.0
regime_aware_mpc,546,1.9123890538492883,0.0,0.0
regime_aware_mpc,547,-11.95361486203585,0.0,0.0
regime_aware_mpc,548,-2.496349332197033,0.0,0.0
regime_aware_mpc,549,1.2239411306219445,0.0,0.0
regime_aware_mpc,550,19.453876738623844,0.0,0.0
regime_aware_mpc,551,-6.180461297197245,0.0,0.0
regime_aware_mpc,552,-3.4182520136325008,0.0,0.0
regime_aware_mpc,553,10.17422934549955,0.0,0.0
regime_aware_mpc,554,-15.97459397027244,0.0,0.0
regime_aware_mpc,555,12.46282109420146,0.0,0.0
regime_aware_mpc,556,-4.442924479849092,0.0,0.0
regime_aware_mpc,557,22.23237309920207,0.0,0.0
regime_aware_mpc,558,-0.40025517996712856,0.0,0.0
regime_aware_mpc,559,-26.924312271036218,0.0,0.0
regime_aware_mpc,560,-7.985685825839262,0.0,0.0
regime_aware_mpc,561,11.538401769382778,0.0,0.0
regime_aware_mpc,562,-13.288143839588464,0.0,0.0
regime_aware_mpc,563,10.833706500662158,0.0,0.0
regime_aware_mpc,564,-8.731303868623328,0.0,0.0
regime_aware_mpc,565,-4.7624366831224485,0.0,0.0
regime_aware_mpc,566,35.001314783679646,0.0,0.0
regime_aware_mpc,567,-16.30457332809359,0.0,0.0
regime_aware_mpc,568,0.8505242564406387,0.0,0.0
regime_aware_mpc,569,-15.996994493668883,0.0,0.0
regime_aware_mpc,570,6.573009068327448,0.0,0.0
regime_aware_mpc,571,-13.749461509814246,0.0,0.0
regime_aware_mpc,572,10.97425838123973,0.0,0.0
regime_aware_mpc,573,15.900332906001372,0.0,0.0
regime_aware_mpc,574,0.5747180199877846,0.0,0.0
regime_aware_mpc,575,6.830145841019884,0.0,0.0
regime_aware_mpc,576,-5.792917476864108,0.0,0.0
regime_aware_mpc,577,-30.05972112713537,0.0,0.0
regime_aware_mpc,578,7.674786176720043,0.0,0.0
regime_aware_mpc,579,5.602831340651641,0.0,0.0
regime_aware_mpc,580,-0.4826581131817884,0.0,0.0
