path_id,t,posterior_stress,regime_true,predicted_stress
283,3,0.06433778832065573,0,0
283,4,0.9389072205959839,1,1
283,5,0.9439778710139572,1,1
283,6,0.9724270897516303,1,1
283,7,0.9999655991413805,1,1
283,8,0.9993728494122951,1,1
283,9,0.3152602153041197,1,0
283,10,0.9905494380399622,1,1
283,11,0.8908581842189414,1,1
283,12,0.9999999973765004,1,1
283,13,0.9995011660483166,1,1
284,1,0.0057912372595606745,0,0
284,2,0.05056470784938078,0,0
284,3,0.02243489886609493,0,0
284,4,0.004060911897816508,0,0
284,5,0.0005507959928080783,0,0
284,6,0.0030316320025842686,0,0
284,7,0.0015610084022048692,0,0
284,8,0.010077217625211627,0,0
284,9,0.023379803063185788,0,0
284,10,0.0022240650085884575,0,0
284,11,0.012134597924292376,0,0
284,12,0.0021793583586400375,0,0
284,13,0.003500734479097845,0,0
285,1,0.0019826276869486514,0,0
285,2,0.001577065055040752,0,0
285,3,0.021413755096692553,0,0
285,4,0.08075582701405071,0,0
285,5,0.01041527226300459,0,0
285,6,0.0044483519005990655,0,0
285,7,0.0011454400921848081,0,0
285,8,0.0015331507875187486,0,0
285,9,0.0003785612386846431,0,0
285,10,0.14520599062730816,0,0
285,11,0.004421997500168208,0,0
285,12,0.002195759711097404,0,0
285,13,0.013657848297075021,0,0
286,1,0.9956666993053167,1,1
286,2,0.9881288355133312,1,1
286,3,0.9997146873104007,1,1
286,4,0.9818045072823255,1,1
286,5,0.9980895956492604,1,1
286,6,0.15461949358119723,0,0
286,7,0.9449117309491889,1,1
286,8,0.9999031551713972,1,1
286,9,0.999996519462644,1,1
286,10,0.36638333075867463,1,0
286,11,0.6637636119503278,1,1
286,12,0.9993981946665288,1,1
286,13,0.9448781577769141,1,1
287,1,0.013224046343557517,0,0
287,2,0.0017381848708728504,0,0
287,3,0.0037118569109248836,0,0
287,4,0.009381756966525705,0,0
287,5,0.029200791634813403,0,0
287,6,0.1218110885494241,0,0
287,7,0.017957529822353564,0,0
287,8,0.019073085060672627,0,0
287,9,0.0034297296560009153,0,0
287,10,0.0010859230367932715,0,0
287,11,0.022119806969134386,0,0
287,12,0.9121002736784634,1,1
287,13,0.999992685914234,1,1
288,1,0.013634434308470661,0,0
288,2,0.004483814941145357,0,0
288,3,0.0014114763786628526,0,0
288,4,0.005366986478428693,0,0
288,5,0.006412509248089769,0,0
288,6,0.984916724746255,1,1
288,7,0.9997743410717356,1,1
288,8,0.994572831121746,1,1
288,9,0.988035315438186,1,1
288,10,0.9999066042195326,1,1
288,11,0.4802171570173487,0,0
288,12,0.008312185254775183,0,0
288,13,0.001300151165591241,0,0
289,1,0.03956063297351858,0,0
289,2,0.16170795022424292,0,0
289,3,0.005085974684489839,0,0
289,4,0.2988360755641048,0,0
289,5,0.16390730744960813,0,0
289,6,0.006369162299657377,0,0
289,7,0.0015918047767288805,0,0
289,8,0.08866536484095727,0,0
289,9,0.4169647713906337,0,0
289,10,0.14819848739431293,0,0
289,11,0.01369372126368252,0,0
289,12,0.006238188676038573,0,0
289,13,0.0006175678041348284,0,0
290,1,0.9956546635373482,1,1
290,2,0.16275507571494394,0,0
290,3,0.0052680834761040666,0,0
290,4,0.002547734853843512,0,0
290,5,0.017911346602142067,0,0
290,6,0.0032380687342282153,0,0
290,7,0.0251481158717755,0,0
290,8,0.007491801523127107,0,0
290,9,0.04353098223127033,0,0
290,10,0.0007145876336251783,0,0
290,11,0.003702389706572569,0,0
290,12,0.04277276958084935,0,0
290,13,0.00527985238376769,0,0
291,1,0.007392924469910926,0,0
291,2,0.7558250767025947,1,1
291,3,0.7847043808366478,1,1
291,4,0.9984253079972208,1,1
291,5,0.39155105033969256,0,0
291,6,0.03620996337946739,0,0
291,7,0.008964632468303497,0,0
291,8,0.2841546523810314,0,0
291,9,0.13199855822717038,0,0
291,10,0.6789614563176251,0,1
291,11,0.9961669117196301,1,1
291,12,0.996343794168346,1,1
291,13,0.9992705113990866,1,1
292,1,0.06926928531646337,0,0
292,2,0.011237529452614596,0,0
292,3,0.000466112798141291,0,0
292,4,0.003637378299209484,0,0
292,5,0.0021928383999359155,0,0
292,6,0.0014722735695316914,0,0
292,7,0.04230061317676892,0,0
292,8,0.0063712568755305695,0,0
292,9,0.004399755620459889,0,0
292,10,0.0013380996024714763,0,0
292,11,0.005814364464574325,0,0
292,12,0.01660196083169072,0,0
292,13,0.05821913833590698,0,0
293,1,0.2933493869804168,0,0
293,2,0.31510173863009966,0,0
293,3,0.1078157420392742,0,0
293,4,0.008465927234911533,0,0
293,5,0.002139256000332006,0,0
293,6,0.1538870216372107,0,0
293,7,0.024698804814592152,0,0
293,8,0.0012289627765579801,0,0
293,9,0.00519617330394241,0,0
293,10,0.0006044090518490969,0,0
293,11,0.008838661946533773,0,0
293,12,0.0023192811688332064,0,0
293,13,0.0015176856233715306,0,0
294,1,0.006182064524297793,0,0
294,2,0.0062326262587885295,0,0
294,3,0.0055680184149141995,0,0
294,4,0.00865586030549592,0,0
294,5,0.015608781166721,0,0
294,6,0.0019498285026853992,0,0
294,7,0.011632374190430799,0,0
294,8,0.0014860872833359696,0,0
294,9,0.008925230861224433,0,0
294,10,0.007475522946751469,0,0
294,11,0.00854113047213254,0,0
294,12,0.0023820228417350117,0,0
294,13,0.0019082835021565349,0,0
295,1,0.010555742094154604,0,0
295,2,0.0031825410618930385,0,0
295,3,0.0016638385180436012,0,0
295,4,0.0046281152766447665,0,0
295,5,0.004228837040863347,0,0
295,6,0.005923798983843585,0,0
295,7,0.04733314955334142,0,0
295,8,0.00869327868395763,0,0
295,9,0.009791136151667618,0,0
295,10,0.00174099657128538,0,0
295,11,0.005110406744323429,0,0
295,12,0.041635015131746674,0,0
295,13,0.003828263078170428,0,0
296,1,0.4410242432197615,0,0
296,2,0.03404104193309188,0,0
296,3,0.0018179398423503349,0,0
296,4,0.0023972277194610485,0,0
296,5,0.005137353960619995,0,0
296,6,0.0034983612623371804,0,0
296,7,0.03587751914031474,0,0
296,8,0.011982313209379184,0,0
296,9,0.035865496951275,0,0
296,10,0.1420059617475574,0,0
296,11,0.013334425470109487,0,0
296,12,0.01074662890482711,0,0
296,13,0.011747197705226703,0,0
297,1,0.011747759580894619,0,0
297,2,0.00416287847787111,0,0
297,3,0.2201953145474549,1,0
297,4,0.9373170952646757,1,1
297,5,0.9985443292953645,1,1
297,6,0.8128223395096629,0,1
297,7,0.29263014472474264,0,0
297,8,0.06833397782191096,0,0
297,9,0.036820750155234186,0,0
297,10,0.00493649870077889,0,0
297,11,0.0016457286434399896,0,0
297,12,0.006156383417318995,0,0
297,13,0.09399227902888965,0,0
298,1,0.07827136184875773,0,0
298,2,0.002776413181021676,0,0
298,3,0.03314013114315107,0,0
298,4,0.015617180943793864,0,0
298,5,0.001223411232088699,0,0
298,6,0.9998241088126771,1,1
298,7,0.9433806847655166,1,1
298,8,0.8889107835741306,1,1
298,9,0.9988838281601073,1,1
298,10,0.8265788856474583,1,1
298,11,0.9081083636387324,1,1
298,12,0.9956398313625958,1,1
298,13,0.9983629321404134,1,1
299,1,0.9966189328957809,1,1
299,2,0.9751402318159995,1,1
299,3,0.8446423256869116,1,1
299,4,0.999928935507996,1,1
299,5,0.9776594099610647,1,1
299,6,0.9999706194143743,1,1
299,7,0.8888541548696892,0,1
299,8,0.020007903675881608,0,0
299,9,0.0025353895252665905,0,0
299,10,0.9910391390495108,1,1
299,11,0.9764104547409838,1,1
299,12,0.9916655011554273,1,1
299,13,0.09574266137571334,0,0
300,1,0.009882971796230348,0,0
300,2,0.001044896046222141,0,0
300,3,0.027039716812019766,0,0
300,4,0.006338595221554144,0,0
300,5,0.0049784723617023975,0,0
300,6,0.023850449063195042,0,0
300,7,0.011665481488135773,0,0
300,8,0.0007251243217962137,0,0
300,9,0.27700552009453255,0,0
300,10,0.014718362879503217,0,0
300,11,0.012996268927034841,0,0
300,12,0.0009960805807145985,0,0
300,13,0.0015048349245828368,0,0
301,1,0.9637630605147303,1,1
301,2,0.9999389379887961,1,1
301,3,0.9893978615488476,1,1
301,4,0.9950520647292372,1,1
301,5,0.663919216769999,0,1
301,6,0.04707118390043792,0,0
301,7,0.0075324792436394315,0,0
301,8,0.009305606595392719,0,0
301,9,0.01235284267838383,0,0
301,10,0.008225382430276883,0,0
301,11,0.9649513915227582,1,1
301,12,0.9998978902179679,1,1
301,13,0.49393174903059345,0,0
302,1,0.39138350230843166,0,0
302,2,0.09129113932231515,0,0
302,3,0.008692835340012459,0,0
302,4,0.006382167896974084,0,0
302,5,0.008073910121527384,0,0
302,6,0.08615540759453853,1,0
302,7,0.9260635434953735,1,1
302,8,0.9617925567457762,1,1
302,9,0.9998944528115659,1,1
302,10,0.9985138479282073,1,1
302,11,0.9830147525867933,1,1
302,12,0.9910635586519669,1,1
302,13,0.8651204177470239,0,1
303,1,0.04313805792791786,0,0
303,2,0.09798670504300341,0,0
303,3,0.004426865584666575,0,0
303,4,0.41643028111660213,0,0
303,5,0.6890313716400726,0,1
303,6,0.015976781532064645,0,0
303,7,0.012646138732107143,1,0
303,8,0.00347284695112221,0,0
303,9,0.0026165845237231117,0,0
303,10,0.05002606886644332,0,0
303,11,0.04109426826885578,0,0
303,12,0.0041299734696136296,0,0
303,13,0.047996956294572526,0,0
304,1,0.8716642149931653,1,1
304,2,0.9999991778140118,1,1
304,3,0.4205718951640873,1,0
304,4,0.9478285151387482,1,1
304,5,0.9999972840718763,1,1
304,6,0.894589527290165,1,1
304,7,0.8400268545195606,0,1
304,8,0.9097134695237061,0,1
304,9,0.5662485335964796,0,1
304,10,0.40357442159503026,0,0
304,11,0.3255612004139909,0,0
304,12,0.8771809729431751,1,1
304,13,0.9787548136811812,1,1
305,1,0.16724172837569526,0,0
305,2,0.08946345694121773,0,0
305,3,0.01420652690282963,0,0
305,4,0.0015887748642506806,0,0
305,5,0.003963674143874643,0,0
305,6,0.002333276222320514,0,0
305,7,0.0011347426659727457,0,0
305,8,0.014533927233589324,0,0
305,9,0.0016731432444430613,1,0
305,10,0.32876126596439353,1,0
305,11,0.4084562917028738,1,0
305,12,0.9999761135254962,1,1
305,13,0.5126005526814823,0,1
306,1,0.18344080742326602,0,0
306,2,0.7580607828861881,0,1
306,3,0.17721504515995867,0,0
306,4,0.16212142338260566,0,0
306,5,0.20004013267978302,0,0
306,6,0.005223029356373034,0,0
306,7,0.00986898686942663,0,0
306,8,0.0013934607673468124,0,0
306,9,0.00294161389913383,0,0
306,10,0.18719944606982677,0,0
306,11,0.011757145182739133,0,0
306,12,0.03699556147487974,0,0
306,13,0.00128934666780017,0,0
307,1,0.995612540301465,1,1
307,2,0.9982521692863078,1,1
307,3,0.9955416078505649,1,1
307,4,0.9098419666984774,1,1
307,5,0.9632745512054544,1,1
307,6,0.9329271570637654,1,1
307,7,0.9999142716140413,1,1
307,8,0.9702825907375732,1,1
307,9,0.130968248324125,0,0
307,10,0.0032166509228318914,0,0
307,11,0.37901281073790805,1,0
307,12,0.943794435520492,1,1
307,13,0.9995570397275666,1,1
308,1,0.005800550720126877,0,0
308,2,0.000430801474434,0,0
308,3,0.013372529423454621,0,0
308,4,0.10086909516903617,0,0
308,5,0.020443515647237516,0,0
308,6,0.002496025121779789,0,0
308,7,0.00570664980747349,0,0
308,8,0.011239790935707464,1,0
308,9,0.004493740116515307,0,0
308,10,0.0968412519308613,1,0
308,11,0.9502451119139637,1,1
308,12,0.9999461342510351,1,1
308,13,0.42251691238186345,0,0
309,1,0.016594081723663022,0,0
309,2,0.00127944847692669,0,0
309,3,0.0012024772148901798,0,0
309,4,0.6644431367377137,1,1
309,5,0.9338393327200357,1,1
309,6,0.9997316412145221,1,1
309,7,0.9139139265096005,1,1
309,8,0.9993178961060013,1,1
309,9,0.9999655965070535,1,1
309,10,0.9898492820527488,1,1
309,11,0.9988144166141651,1,1
309,12,0.9998666075334147,1,1
309,13,0.9953525502046223,1,1
310,1,0.6092444971123523,0,1
310,2,0.27748719010057654,0,0
310,3,0.00546909924409569,0,0
310,4,0.007737177018440093,0,0
310,5,0.007279291429910111,0,0
310,6,0.0018940453692716018,0,0
310,7,0.020991267742328477,0,0
310,8,0.0203099188750435,0,0
310,9,0.0839092927963174,0,0
310,10,0.03850941847403688,0,0
310,11,0.001016327121142694,0,0
310,12,0.003405844960946771,0,0
310,13,0.003950208314814618,0,0
311,1,0.9973022518177276,1,1
311,2,0.2886116614406127,0,0
311,3,0.04672842528989966,0,0
311,4,0.02185940706816189,0,0
311,5,0.004376058462259072,0,0
311,6,0.5678801364214638,1,1
311,7,0.9896631411411194,1,1
311,8,0.9957744289979272,1,1
311,9,0.9983247314205264,1,1
311,10,0.9971676838454682,1,1
311,11,0.9979633023995632,1,1
311,12,0.937015105314214,1,1
311,13,0.027280406957097138,0,0
312,1,0.047749080108508715,0,0
312,2,0.011027187042263109,0,0
312,3,0.48834969773470793,0,0
312,4,0.3704682829719274,0,0
312,5,0.656516761035505,0,1
312,6,0.25540280290106004,0,0
312,7,0.8219749877473453,1,1
312,8,0.9661380065244669,1,1
312,9,0.9956655730291761,1,1
312,10,0.9446529619518579,1,1
312,11,0.9955888205686397,1,1
312,12,0.9996050266500596,1,1
312,13,0.23140543250600706,0,0
313,1,0.34063852633796904,0,0
313,2,0.19618103288981711,1,0
313,3,0.9651357212620671,1,1
313,4,0.9995578276087614,1,1
313,5,0.872451565991338,1,1
313,6,0.9994735036099078,1,1
313,7,0.4490482800590773,1,0
313,8,0.9943052535368755,1,1
313,9,0.8291645425721075,1,1
313,10,0.9844058933910693,1,1
313,11,0.754835097135741,1,1
313,12,0.21340539332575492,1,0
313,13,0.08955724710454964,0,0
314,1,0.0396784317377856,0,0
314,2,0.03802884761151464,0,0
314,3,0.003984163450179506,0,0
314,4,0.0019049696431364608,0,0
314,5,0.0009999943178508276,0,0
314,6,0.0006468461867407917,0,0
314,7,0.014408720166250055,0,0
314,8,0.033574647725080155,0,0
314,9,0.028770280207623854,1,0
314,10,0.9718754216513662,1,1
314,11,0.896042433968062,1,1
314,12,0.26708644991651775,0,0
314,13,0.23899027750241938,1,0
315,1,0.03579270062305966,0,0
315,2,0.0016275603379265204,0,0
315,3,0.019887516863342027,0,0
315,4,0.4750513558102901,0,0
315,5,0.09418390457073841,0,0
315,6,0.008455213567516995,0,0
315,7,0.036987463662332715,0,0
315,8,0.02449475201286572,0,0
315,9,0.00909203432770154,0,0
315,10,0.03328741240079396,0,0
315,11,0.001610083962100392,0,0
315,12,0.0010876116191645426,0,0
315,13,0.00044287308689567294,0,0
316,1,0.0388047953278568,0,0
316,2,0.5854439807934624,1,1
316,3,0.6824859824083743,1,1
316,4,0.18079024693556456,0,0
316,5,0.01055744814922732,0,0
316,6,0.027854372909970487,0,0
316,7,0.0597261460265687,0,0
316,8,0.004649543251667347,0,0
316,9,0.0018460588107155652,0,0
316,10,0.005033171952001208,0,0
316,11,0.007190276148277281,0,0
316,12,0.046604339653057165,0,0
316,13,0.007553859479532538,0,0
317,1,0.009204231186216149,0,0
317,2,0.05285982971326056,0,0
317,3,0.0037686276956774268,0,0
317,4,0.18121277130067076,1,0
317,5,0.014397455995447015,0,0
317,6,0.9914187106173677,1,1
317,7,0.9953216428294276,1,1
317,8,0.584376767198703,1,1
317,9,0.17555217707687756,1,0
317,10,0.9244184642391426,1,1
317,11,0.9717019463430349,1,1
317,12,0.49670218444243286,1,0
317,13,0.8269008024088095,1,1
318,1,0.0034129870792411372,0,0
318,2,0.0004948742441649213,0,0
318,3,0.00825247873101481,0,0
318,4,0.05771879508344077,0,0
318,5,0.01851943383713283,0,0
318,6,0.03298768851259139,0,0
318,7,0.001537275155035801,0,0
318,8,0.03291538979757223,0,0
318,9,0.015226978569204559,0,0
318,10,0.0021215519305500244,0,0
318,11,0.0005991202690814834,0,0
318,12,0.044595839368240804,0,0
318,13,0.0010020736681113297,0,0
319,1,0.012845927653421898,0,0
319,2,0.007966145839867506,0,0
319,3,0.03769311739233954,1,0
319,4,0.12039179108097194,1,0
319,5,0.03844070289044159,0,0
319,6,0.004244966947217498,0,0
319,7,0.0011048536029925728,0,0
319,8,0.02274937390103127,0,0
319,9,0.012850301240892656,0,0
319,10,0.001562074570993364,0,0
319,11,0.03314302635421314,0,0
319,12,0.00196126230595292,0,0
319,13,0.0010303937984587933,0,0
320,1,0.019626726350254024,0,0
320,2,0.14622988811024837,0,0
320,3,0.9994981896428828,1,1
320,4,0.9999999983984447,1,1
320,5,0.9782057668401338,1,1
320,6,0.9157031420736106,1,1
320,7,0.9936909398662154,1,1
320,8,0.9995080594171039,1,1
320,9,0.9973375818508121,1,1
320,10,0.41442039919292367,0,0
320,11,0.2749344264394959,0,0
320,12,0.41736490249690433,0,0
320,13,0.3936921434559283,0,0
321,1,0.4865730957602624,1,0
321,2,0.5123074685265018,1,1
321,3,0.9936527446097129,1,1
321,4,0.3185225504299801,1,0
321,5,0.9767207141429312,1,1
321,6,0.957004351684076,1,1
321,7,0.2827767115624625,0,0
321,8,0.0844532255656478,0,0
321,9,0.021810941736729778,0,0
321,10,0.012776197584758748,0,0
321,11,0.03350967516424352,0,0
321,12,0.02116851116930775,0,0
321,13,0.0022607890622824765,0,0
322,1,0.8979670210303928,1,1
322,2,0.9768078791541542,1,1
322,3,0.996496952509629,1,1
322,4,0.99999820723209,1,1
322,5,0.5529705478994538,1,1
322,6,0.09478050903033117,0,0
322,7,0.968451069458149,1,1
322,8,0.8565227007648323,1,1
322,9,0.9995816937744351,1,1
322,10,0.44725227899758513,1,0
322,11,0.2662467710966799,1,0
322,12,0.2886886358009116,1,0
322,13,0.999985211051124,1,1
323,1,0.015529387866837295,0,0
323,2,0.0008412424577496336,0,0
323,3,0.0028517314281593788,0,0
323,4,0.0031559278739994273,0,0
323,5,0.0012870221894378051,0,0
323,6,0.3691378219609852,1,0
323,7,0.41402355870294044,1,0
323,8,0.986513964353524,1,1
323,9,0.9991875033428192,1,1
323,10,0.9958409795976516,1,1
323,11,0.9999865145734942,1,1
323,12,0.7650951498537663,1,1
323,13,0.13044533166106512,0,0
324,1,0.027107111887181554,0,0
324,2,0.018747885919631405,0,0
324,3,0.02904489720416562,0,0
324,4,0.03286844357911817,0,0
324,5,0.016659493984817787,0,0
324,6,0.3832010870597464,0,0
324,7,0.02654971013246155,0,0
324,8,0.04135354642100402,0,0
324,9,0.006952263917008686,0,0
324,10,0.2976658981442007,1,0
324,11,0.8718163696906968,1,1
324,12,0.06260392775980048,0,0
324,13,0.0056588374522960755,0,0
325,1,0.21587640439829298,0,0
325,2,0.10039695604804173,0,0
325,3,0.06348792296987116,0,0
325,4,0.008522208609792692,0,0
325,5,0.0015592591915941764,0,0
325,6,0.2233400526366657,1,0
325,7,0.821161770162694,1,1
325,8,0.0656541644738034,1,0
325,9,0.004901553062765428,0,0
325,10,0.0015781687790318024,0,0
325,11,0.049680785150090105,0,0
325,12,0.006789894470812379,0,0
325,13,0.009559182096978534,0,0
326,1,0.06210547118576375,0,0
326,2,0.002405672228760313,0,0
326,3,0.0006872519237778297,0,0
326,4,0.0363935424262565,0,0
326,5,0.024635766390900673,0,0
326,6,0.0009406017522034556,0,0
326,7,0.0241044234820569,0,0
326,8,0.030096496452463973,0,0
326,9,0.06988274512080489,0,0
326,10,0.04782102051826083,0,0
326,11,0.006588957334431956,1,0
326,12,0.0004005756375306106,0,0
326,13,0.005379020305047413,0,0
327,1,0.10267352067893089,0,0
327,2,0.01585065381828301,0,0
327,3,0.0013538406770455755,0,0
327,4,0.0008472377405743949,0,0
327,5,0.0017603720546306354,0,0
327,6,0.000685224555746712,0,0
327,7,0.10232436360346783,0,0
327,8,0.003023580220107872,0,0
327,9,0.002311733821164266,0,0
327,10,0.0018537693669802915,0,0
327,11,0.0015335638956908316,0,0
327,12,0.031298463077903786,0,0
327,13,0.0009834063480887994,0,0
328,1,0.5038649124140848,1,1
328,2,0.9983450498924666,1,1
328,3,0.9416010554110927,1,1
328,4,0.17229420891525388,1,0
328,5,0.9833231234470249,1,1
328,6,0.9998966625686109,1,1
328,7,0.9346833634192011,1,1
328,8,0.9673944383411098,1,1
328,9,0.8790093858495669,1,1
328,10,0.9961642991365653,1,1
328,11,0.8159372228824544,1,1
328,12,0.9948941167984562,1,1
328,13,0.9996499049035578,1,1
329,1,0.02378492001683974,0,0
329,2,0.13304540009242832,0,0
329,3,0.0045237711197024695,0,0
329,4,0.005800843832702526,0,0
329,5,0.003965300951484827,0,0
329,6,0.022292046768383183,0,0
329,7,0.0038381601250941397,0,0
329,8,0.6941013295491321,1,1
329,9,0.9999681181293829,1,1
329,10,0.9998727023435078,1,1
329,11,0.9995920331959722,1,1
329,12,0.7119913176923188,1,1
329,13,0.94955601085013,1,1
330,1,0.21743453307287386,0,0
330,2,0.011010106033012876,0,0
330,3,0.012573665514478574,0,0
330,4,0.031270321620654074,0,0
330,5,0.28749925584365865,1,0
330,6,0.8341104869439828,1,1
330,7,0.14986396860633475,0,0
330,8,0.07866712891324305,0,0
330,9,0.002915234299772188,0,0
330,10,0.005675009295165637,0,0
330,11,0.0060854767420686065,0,0
330,12,0.029104197307380165,0,0
330,13,0.02094712201552155,0,0
331,1,0.008529361401325309,0,0
331,2,0.013783623347597865,0,0
331,3,0.001989497706041961,0,0
331,4,0.10541393402237285,0,0
331,5,0.005650798234022543,0,0
331,6,0.1851701068248624,0,0
331,7,0.0239140771026113,0,0
331,8,0.07447404630765704,0,0
331,9,0.007951597111888262,0,0
331,10,0.011921944881823458,0,0
331,11,0.0037986364643765634,0,0
331,12,0.007517644294565754,0,0
331,13,0.002861192034636335,0,0
332,1,0.03408650604794501,0,0
332,2,0.002884905967996923,0,0
332,3,0.004704807432277647,0,0
332,4,0.003121412909294253,0,0
332,5,0.12038990100484939,0,0
332,6,0.0043753285453593735,0,0
332,7,0.00200905412743059,0,0
332,8,0.001471568693458156,0,0
332,9,0.000563277464291988,0,0
332,10,0.0023105906267982135,0,0
332,11,0.00829264344986165,0,0
332,12,0.0019011278493185103,0,0
332,13,0.00039294495269878124,0,0
333,1,0.07532441272751145,0,0
333,2,0.0075973921845643175,0,0
333,3,0.022234555621368484,0,0
333,4,0.00385571357280835,0,0
333,5,0.004317199482651604,0,0
333,6,0.0010576248774936683,0,0
333,7,0.000875969216957483,0,0
333,8,0.3266759709417201,0,0
333,9,0.04841583696843181,0,0
333,10,0.03955675429424251,0,0
333,11,0.026968380618453438,0,0
333,12,0.9847953151886659,1,1
333,13,0.999887449272094,1,1
334,1,0.8181822440135853,1,1
334,2,0.8434854092256197,1,1
334,3,0.12965224363063033,0,0
334,4,0.009506653507227302,0,0
334,5,0.005328329136454267,0,0
334,6,0.013309642320268395,0,0
334,7,0.06093646860204328,0,0
334,8,0.0430682439747981,0,0
334,9,0.002607306900870407,0,0
334,10,0.004117475645816008,0,0
334,11,0.0262374716054526,0,0
334,12,0.0006958437924703621,0,0
334,13,0.05550518340790244,0,0
335,1,0.05197535883653785,0,0
335,2,0.010799071314959469,0,0
335,3,0.004134575530061676,0,0
335,4,0.0029197803258409153,0,0
335,5,0.9261428038643769,1,1
335,6,0.9999642666487739,1,1
335,7,0.14708055749811352,0,0
335,8,0.027034685246495858,0,0
335,9,0.00733421612816775,0,0
335,10,0.015306359601461771,0,0
335,11,0.0008490479218726084,0,0
335,12,0.0831682142492663,0,0
335,13,0.011434280634836957,0,0
336,1,0.06545446839028045,0,0
336,2,0.4373020470691252,0,0
336,3,0.08618636070066878,0,0
336,4,0.0017950806824700138,0,0
336,5,0.02544253424259933,0,0
336,6,0.006518343715647759,0,0
336,7,0.00603876469905168,0,0
336,8,0.022498506609786625,0,0
336,9,0.06308731708306177,0,0
336,10,0.14030141848117325,0,0
336,11,0.13406539533055756,0,0
336,12,0.045447203896034585,0,0
336,13,0.005529514724513958,0,0
337,1,0.8589375106202977,1,1
337,2,0.958244068549165,0,1
337,3,0.4691863494900418,0,0
337,4,0.03547688993362883,0,0
337,5,0.016298755258121165,0,0
337,6,0.013496711077518623,0,0
337,7,0.09389901397947004,0,0
337,8,0.9927847574838787,1,1
337,9,0.9514248845080234,1,1
337,10,0.9999283166764055,1,1
337,11,0.9453905288497265,1,1
337,12,0.0637692223884278,0,0
337,13,0.021696585667367263,0,0
338,1,0.06135545117674184,0,0
338,2,0.4998543457751234,0,0
338,3,0.786871188460829,0,1
338,4,0.3541412016624658,0,0
338,5,0.05847089231854933,0,0
338,6,0.019852663549275933,0,0
338,7,0.20016147665116132,0,0
338,8,0.0028236572241782023,0,0
338,9,0.0009131699155189375,0,0
338,10,0.004751345999862536,0,0
338,11,0.04164956644565994,0,0
338,12,0.005995857288995925,0,0
338,13,0.0008714674414502171,0,0
339,1,0.03452665833260245,0,0
339,2,0.0012439102373525586,0,0
339,3,0.009682095317688148,0,0
339,4,0.0006233831193229949,0,0
339,5,0.05184928395535903,0,0
339,6,0.0034687684467232245,0,0
339,7,0.008450273543762127,0,0
339,8,0.0019239964297609253,0,0
339,9,0.021972591238803737,0,0
339,10,0.001047646137303837,0,0
339,11,0.007358083794831281,0,0
339,12,0.004215152595474409,0,0
339,13,0.002744814421961884,0,0
340,1,0.005197927139030223,0,0
340,2,0.0016497888177631136,0,0
340,3,0.048478245145080805,0,0
340,4,0.6154993256884838,1,1
340,5,0.09097719480979131,1,0
340,6,0.6785008931568504,1,1
340,7,0.9322724102649069,1,1
340,8,0.9926827854922625,1,1
340,9,0.9900405784095178,1,1
340,10,0.9025539486282448,1,1
340,11,0.9618787392713966,1,1
340,12,0.111145390343518,1,0
340,13,0.010315746054807357,1,0
341,1,0.9447241004932402,1,1
341,2,0.9942287376900727,1,1
341,3,0.9997319290372411,1,1
341,4,0.9629443452570746,1,1
341,5,0.9720077580018176,1,1
341,6,0.9999939671526747,1,1
341,7,0.9959302783113742,1,1
341,8,0.9999407688206803,1,1
341,9,0.4483502393700846,1,0
341,10,0.8616715895431845,1,1
341,11,0.9947496545934988,1,1
341,12,0.9973498581626004,1,1
341,13,0.999999894529392,1,1
342,1,0.011932954754940196,0,0
342,2,0.016517213271500856,0,0
342,3,0.04290058104863591,0,0
342,4,0.015380280792468278,0,0
342,5,0.024695608244756452,0,0
342,6,0.006088141822582591,0,0
342,7,0.002925136366177206,0,0
342,8,0.014033473714115985,0,0
342,9,0.12888964716833484,0,0
342,10,0.010955836394556388,0,0
342,11,0.0033931341945874854,0,0
342,12,0.0036458455375974696,0,0
342,13,0.023822100888741836,0,0
343,1,0.01829011900742522,0,0
343,2,0.18094612386082184,0,0
343,3,0.013492995968134459,0,0
343,4,0.026344794211910307,0,0
343,5,0.003915753807887179,0,0
343,6,0.0022398501085171244,0,0
343,7,0.09447964191420645,0,0
343,8,0.37721803392001557,0,0
343,9,0.059789493568119606,0,0
343,10,0.0007734777881702253,0,0
343,11,0.001611449700056268,0,0
343,12,0.012811101042631213,0,0
343,13,0.13723623056477519,0,0
344,1,0.0041328404186994775,0,0
344,2,0.04692972561824572,0,0
344,3,0.008358519906907566,0,0
344,4,0.003507331281824099,0,0
344,5,0.03726692675742821,0,0
344,6,0.08812178682751111,0,0
344,7,0.09571244526817432,0,0
344,8,0.006865027876144167,0,0
344,9,0.0007385636649429688,0,0
344,10,0.08085890878263938,0,0
344,11,0.298958290366233,0,0
344,12,0.00482679665533665,0,0
344,13,0.004365770696809274,0,0
345,1,0.00811311432917656,0,0
345,2,0.0005004401537523821,0,0
345,3,0.004612360361742842,0,0
345,4,0.00044761109616854925,0,0
345,5,0.06319391375493322,0,0
345,6,0.12472828849054478,0,0
345,7,0.11602430824322153,1,0
345,8,0.9983739969553379,1,1
345,9,0.9713036920017941,1,1
345,10,0.15443972558929503,0,0
345,11,0.040840573044629395,0,0
345,12,0.00768314002525841,0,0
345,13,0.06685670653948124,0,0
